"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-12.0511,-8.6766,27.4771,26.9952,-10.6048,6.2665,-17.8357,34.7079,1.4463,-3.3745,-5.3026,1.9282,-1.4463,7.7128,
0.96426,-2.1307,39.9285,37.6673,-7.7996,12.8806,-7.3658,38.6508,5.4566,-1.4845,-9.0816,-0.35689,-4.9747,-0.22157,
0.42424,-4.4132,37.653,33.4793,-11.1883,8.2512,-4.5135,36.332,3.2012,0.53251,-16.7317,4.9674,-2.2658,-12.742,
-2.2528,-5.3537,28.8859,22.0705,-11.2399,6.5508,-6.8942,32.9468,-0.60625,-0.2228,-12.5947,6.8381,1.4851,0.31505,
-5.9738,-9.8525,20.8865,22.6747,-14.4216,4.7117,-12.2649,31.934,-0.087709,-0.20921,-8.9463,2.5721,-0.53199,14.3961,
-14.0515,-14.3231,14.0897,23.001,-21.5105,-0.63265,-16.1088,31.7052,-2.2516,2.4549,-13.4712,3.1407,-8.9362,2.5656,
-15.3775,-5.5099,20.2342,18.4879,-14.1943,6.3952,-7.188,37.7567,2.4628,3.9944,-5.6735,6.5676,-7.6767,-3.6139,
-16.624,-5.4203,20.2254,13.2813,-6.8347,9.6269,-4.5876,36.2146,3.5203,-3.2347,-0.75335,-2.2626,2.1839,10.703,
-16.1088,-5.5773,18.5297,15.3767,-3.5324,8.5671,-5.7584,34.5234,1.8626,-5.451,-1.1903,-4.0548,15.5505,13.0738,
-15.1422,-2.3501,17.8999,13.9717,-6.6949,7.0892,-7.3415,32.452,0.78697,-2.7138,1.2912,0.52684,9.7967,-1.8106,
-10.3773,-1.7272,17.3078,14.0977,-3.4007,9.074,-4.9728,27.6129,1.2217,0.82349,1.6962,1.4591,-0.43204,-2.0637,
-7.1034,-6.203,18.4387,12.5287,1.3829,10.6989,-1.0588,21.8585,-1.5029,1.0153,-5.3957,-0.79738,3.2091,-2.181,
-8.123,-9.6873,18.7787,8.8845,1.2999,7.6469,-0.51335,18.1369,-2.3766,1.9182,-7.4821,0.21433,9.7654,-6.3885,
-10.0462,-6.6959,16.2057,10.7615,-0.22434,0.92109,-1.9288,17.5306,-1.7521,1.3212,-6.5512,2.6116,10.6253,-2.1488,
-10.1663,-0.26813,11.6179,11.8035,-1.4162,-2.2672,-2.054,15.7558,-1.8879,1.4829,-10.7375,1.732,5.8909,-4.189,
-7.6284,-5.5549,8.9924,8.685,-1.331,-1.1675,-3.3768,13.364,0.6357,0.42982,-13.4674,-1.7461,1.6808,-5.3837,
-3.3138,-7.1498,13.2736,9.6101,-0.28679,-1.5794,-3.6562,14.9728,4.4539,-0.0779,-4.4647,-2.1233,3.5082,-0.24045,
-2.6333,0.02785,15.3695,7.587,-4.1262,-4.3769,-3.437,14.0742,3.2226,-0.073455,4.962,-1.0318,7.1538,-7.4566,
-5.6085,-1.1789,11.796,0.62456,-3.1555,-4.3551,-2.0253,12.507,4.7162,0.17215,6.8337,-2.175,12.7508,-21.1092,
-5.9949,-6.6518,10.8472,0.34566,-0.31507,-3.8528,-2.1452,13.9253,11.4231,0.40279,6.1827,-7.1061,12.2263,-17.3121,
