"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-12.7745,-4.5793,-0.7229,7.9537,-8.4357,8.4361,0.72336,7.4718,-0.24097,5.5436,-4.0974,0.24097,5.0617,-0.24097,
-12.9719,-6.7151,1.2487,-0.23626,-6.4837,5.5194,4.5359,4.6134,-1.6728,0.87268,-0.47706,-0.25542,1.8655,-1.6728,
-9.5424,-6.0712,2.3786,-0.46305,-8.7458,4.4653,3.5408,13.2542,-0.8495,-0.86691,0.27446,-0.96346,5.8509,0.59676,
-8.488,-3.2964,-1.1381,7.2775,-6.2929,6.1256,-1.0099,14.8695,-3.2087,0.14897,-3.1165,0.54061,6.9461,1.5253,
-8.7014,-3.3398,-1.311,11.9028,-2.2996,8.4094,0.73766,8.4335,-4.7031,0.38123,-5.0984,0.74937,1.4679,-0.73563,
-6.9744,-1.9341,2.865,13.8397,-5.7775,6.6995,2.3806,6.7222,-2.7337,1.5632,-3.1057,-0.50089,-0.78936,-1.4144,
-10.1712,-3.0231,1.97,5.5373,-13.8668,-1.6564,-0.41354,5.1138,-1.3646,1.7106,0.69627,-2.1578,0.46307,-2.0527,
-11.2486,-3.0832,0.64646,-0.33857,-8.4555,-3.2443,1.7804,4.566,-0.55986,0.8846,-0.06887,0.1408,2.6044,0.23966,
-11.5371,-3.3797,-0.35619,5.4668,-4.5733,0.32531,2.6379,3.3282,-1.9721,-2.0601,-5.8489,0.61474,2.4482,0.22528,
-9.64,-4.8646,-0.093856,8.2718,-5.5042,-0.41757,2.2387,4.8157,-0.16697,0.23223,-5.257,-0.1455,0.13213,-2.4393,
-5.9281,-0.47487,1.1171,2.7138,-0.11222,1.7766,2.3453,6.214,-0.39792,1.9055,-0.84419,1.5505,-5.9013,-2.052,
-5.3317,-1.1695,-0.63741,1.3459,3.5097,4.8033,2.9277,3.1898,-1.5791,-0.37774,0.41153,2.1806,-5.7885,3.6145,
-3.8067,-7.6071,-0.35797,1.5064,1.6121,1.8638,1.0646,1.311,-1.7256,-0.11434,-0.3363,-0.11966,-3.7542,3.6388,
4.1347,0.079983,2.5558,2.862,1.5152,4.1623,-0.92722,7.4991,-1.1399,3.7491,-0.31635,-0.59465,-8.8313,1.974,
0.9943,4.4137,4.3309,4.1363,1.4245,4.8767,-0.38942,6.085,-0.58931,-0.81436,-0.29714,-2.005,-10.7118,-0.072395,
-3.1629,0.53326,10.0963,10.8782,3.5079,3.8609,3.2491,4.9968,1.133,-1.9706,0.44382,0.28469,-3.079,1.6189,
-5.1423,-3.5961,7.3214,7.0921,-4.1743,-1.9143,-0.079299,2.0459,0.8241,0.31683,-2.2339,-0.45575,-4.0995,0.31698,
-10.3776,-3.1396,-0.58992,-1.7694,-12.3598,-7.8252,-1.7615,-4.5846,3.9079,2.9491,-0.41287,1.2586,-4.0948,0.05676,
-10.2369,0.90563,-1.5184,0.26499,-6.3155,-4.4632,-2.6202,-1.4174,3.6734,2.2903,1.5401,3.1117,-1.439,2.4635,
1.4645,5.1896,6.7674,7.4795,1.7762,1.1072,0.91149,4.4522,0.56097,-0.73967,-0.9629,-0.44943,-3.2808,-1.5407,
7.6434,4.878,7.3255,9.9235,-1.7046,0.076695,0.85657,-3.0455,-3.3293,-0.21313,-5.7256,-5.7253,-11.2789,-5.7868,
2.6053,0.48821,1.3426,8.6049,-1.8431,-0.1691,-0.88182,-3.1036,0.0041672,3.4148,-6.1047,1.6083,-9.8786,-0.3777,
-2.8537,-4.8437,-5.0045,0.37585,-0.76864,-1.6048,-1.3108,0.45666,0.96778,3.6924,-1.4001,6.8144,-5.4295,0.60883,
0.93319,-5.2762,-4.4635,-1.8161,-0.48133,-2.2316,-0.991,-0.77581,-0.77728,3.2296,4.7096,2.308,-5.8268,-0.15083,
6.1798,-3.9953,-2.2675,-1.7071,0.51142,-0.6519,-1.4139,0.23507,4.5715,2.5539,6.3553,-0.24062,-5.4772,-0.14178,
6.0498,2.2697,-2.3722,-4.738,4.0959,1.0747,-2.5342,2.8718,3.0922,2.6414,1.8764,1.4608,-1.5334,0.10792,
4.2408,4.0619,-2.2301,-3.0076,4.3323,0.52802,-1.8999,0.28962,-4.8059,2.9651,-2.5748,2.8192,-2.8874,0.58361,
-0.35199,-5.8227,-2.0963,0.06533,-3.1584,0.97828,0.62418,-2.6203,-2.1074,5.1973,-1.9383,2.1681,-5.1248,0.54859,
-7.321,-7.6428,-3.1756,-0.17979,-5.6203,1.1608,-1.1003,1.1521,1.1523,2.7161,1.7936,5.6532,-2.6479,0.75641,
-9.5328,-1.6401,-8.5286,1.5182,0.74296,-2.5243,-0.79329,3.2526,0.84219,0.86635,5.3014,5.5554,-0.80133,1.4344,
-1.9712,1.5911,-9.222,3.1141,5.2779,-0.68584,0.45937,2.3343,-0.89534,-1.355,1.3677,-1.768,-1.9588,0.62519,
7.0651,1.7366,0.73133,2.2044,3.2735,1.0425,3.5648,4.8454,-1.565,-3.4429,0.080319,4.3636,0.32791,2.7568,
6.8822,-3.9112,2.3747,0.38489,-0.055901,-5.0456,2.628,0.45729,-2.194,-1.5491,-1.6113,7.7172,-3.3072,0.90421,
5.5054,-1.7479,0.78593,5.6644,4.2858,-1.8503,-1.868,-3.9085,-2.5443,2.4002,-4.4071,1.4696,-6.4832,-0.11391,
6.8621,2.936,-0.46628,5.0834,2.8236,0.42964,-1.0327,-5.3614,-0.70462,2.015,-1.4914,-5.1263,-1.9966,1.0975,
5.2451,0.59071,-5.0176,-1.7291,-0.47888,-0.80097,-1.2117,-4.3164,-0.42138,1.6532,3.1779,0.72493,-3.5641,-0.17316,
5.4125,-0.40883,-3.7524,-1.6256,3.406,3.1032,-4.9957,-1.1651,0.086069,4.9282,2.505,6.4662,-5.2782,5.622,
5.3285,-3.5176,0.087895,-5.1432,1.9966,-2.1444,-1.5627,-3.2646,2.2498,4.3913,0.66727,-0.42944,-0.38243,5.5255,
4.5273,-2.3422,0.082621,-7.2448,3.805,-1.5333,2.8699,-4.5145,0.18711,2.2001,2.5559,-3.2957,1.0872,-0.59019,
3.0502,-0.51465,-0.64547,-4.1588,11.0483,6.0302,1.0102,-6.413,-2.4754,-2.5114,2.1613,-2.8573,-2.1117,0.16789,
3.5903,-2.1708,-0.84793,0.18789,9.6622,1.0889,1.1908,-3.8593,-1.1218,-3.0839,0.3442,-1.9627,-0.77995,3.2911,
4.8211,-1.0762,-4.1711,-0.78725,6.1904,-2.3509,-0.80883,-0.73524,0.39172,-0.48825,-3.5324,0.56566,-4.1071,1.1659,
4.5319,1.398,-5.8494,-4.5969,8.7111,5.021,-3.6528,-2.6193,0.36776,-2.8695,-1.3927,0.53126,-8.1995,-0.83273,
1.8496,3.7245,-2.1238,0.49989,1.9221,1.3451,-2.4696,-5.8364,0.82786,0.19492,3.9937,0.98155,-4.3333,0.66326,
-0.67175,2.055,1.3779,4.808,-8.3163,-3.5561,-0.87489,-6.9327,2.7066,5.4856,1.8257,0.92243,-1.6629,-0.34063,
2.502,-0.23745,0.57229,-0.54171,-1.7918,5.5753,-2.9916,-3.3832,1.3389,0.095284,-1.8993,-1.784,-3.2504,-1.0431,
5.003,1.464,-3.5594,-5.5709,10.6078,9.8201,-1.6072,-1.0111,0.53568,-1.5977,-2.0263,-3.8461,-0.40382,2.153,
-4.4557,-2.4802,-7.6842,-7.1648,0.81273,-1.374,-0.064539,-3.3605,4.3599,4.2828,1.9521,-0.72285,4.4411,1.0599,
-9.9732,-1.8497,-8.1877,-4.8065,-8.8772,-3.7019,-3.4353,0.21531,5.0624,1.6155,6.1731,0.76656,3.692,0.99611,
-1.903,1.3948,-7.4554,-4.7591,-3.7653,2.5458,-3.4697,1.4077,0.17894,-2.5788,5.0798,-1.4486,-1.1088,0.21298,
4.237,-2.3041,-3.3925,-4.7147,2.9688,3.1162,0.35364,-2.292,0.4094,1.6735,-1.2507,2.2535,-2.7292,-0.52247,
4.7059,-4.3352,0.90867,-4.6731,4.4776,0.27787,0.091224,-2.3956,-0.3383,2.2958,-3.827,3.3234,-2.3248,1.1959,
4.1823,-3.8339,1.0953,-5.5973,2.0401,-5.2822,3.7014,-0.56445,-2.005,0.9534,1.4645,-1.4551,1.9123,-1.5272,
3.9314,-4.0863,1.0292,-2.8518,-1.9392,-10.2679,5.4075,1.3972,-0.43889,1.3777,4.7506,-1.8502,3.7258,-0.4717,
3.4545,-4.0821,-2.1656,-1.9573,-3.992,-10.3747,2.9139,0.59042,0.79273,0.090177,-0.59563,0.42999,-1.0771,1.7262,
5.1754,0.019236,-5.4101,-2.3218,-1.3424,-8.3064,5.1492,-2.8195,0.26323,0.5667,-2.0062,0.88612,0.43336,-0.30554,
3.1777,2.1872,-5.3269,-1.942,1.3893,-7.0852,4.1169,-2.8913,0.0060153,2.7019,3.1754,-0.37234,2.5765,-1.0106,
-4.2438,-2.2823,-3.5611,-7.6096,-1.1042,-10.9979,1.9421,2.5849,6.7546,5.4323,7.8056,1.5787,2.4224,3.8708,
-9.2918,-4.0736,-2.3831,-12.9376,-3.4481,-10.8204,2.7895,2.9117,7.7955,1.7319,4.9272,2.4478,2.759,4.6024,
-8.7343,-1.901,-1.7582,-7.3411,-0.83107,-2.9404,1.6578,-1.6013,3.4714,-2.2284,4.6311,1.819,5.0036,1.9161,
-8.9334,-3.4739,-3.8221,-6.1775,-0.058072,-0.11261,1.7995,-2.2284,4.4682,4.413,9.8971,3.3969,4.9445,1.078,
-6.7099,-0.6146,-3.8335,-7.0119,-2.7059,-4.2034,5.3067,2.0025,2.995,10.1735,8.0982,6.8087,1.9966,3.1827,
-5.102,2.0738,-1.9162,-2.0119,-7.6048,-11.905,4.7478,1.6418,0.16425,9.8045,0.6224,4.7129,2.1177,4.1971,
-9.8574,2.1906,0.36812,-1.65,-7.8716,-9.0213,1.8116,-0.14416,0.39559,9.4575,-0.62001,1.7788,3.6781,5.1503,
-14.3278,1.336,4.4432,-3.7204,-3.3017,-4.8648,-0.46646,-0.85864,-1.3156,4.3105,-0.34161,1.9133,3.2162,3.6362,
-9.6118,-1.6367,5.6228,-2.5328,-1.6578,-9.8756,1.0073,-2.7353,-1.2367,-1.7332,2.5709,0.35225,3.0233,1.9713,
-3.4917,4.9693,4.0804,3.6445,0.61102,-5.6674,-1.704,-3.7763,-1.4037,-1.8699,1.2116,-2.3202,-0.29185,0.16605,
-6.8974,10.6969,4.5587,6.0776,0.33363,4.0729,-4.735,-2.8266,-2.0421,-1.9989,-1.5124,-3.868,-1.9613,-2.0128,
-9.6166,7.404,4.0442,3.5433,1.0365,2.6232,-2.2817,-2.416,-0.71475,-0.67369,1.2299,-4.8412,0.80789,-1.6511,
-9.522,3.5853,-1.5011,2.3668,7.2408,1.5015,-1.6629,-3.2349,-0.67186,-1.5976,0.19178,-0.69434,-3.097,0.37616,
-8.9506,1.4415,-3.3397,0.29617,11.6266,10.5704,-1.5631,-2.0769,-0.63155,-2.948,-2.7122,5.6138,-6.768,4.2095,
-7.9317,1.355,1.1995,-2.1317,11.8934,12.3463,-1.4693,-0.98846,-0.59366,-1.8068,-2.0676,2.8669,-2.9875,6.3675,
-6.4914,2.238,2.5738,-6.3421,10.6978,3.4109,-0.89924,-1.893,1.8521,-2.6623,-1.4611,-5.0179,1.0486,-1.2454,
-2.9685,5.7192,2.1784,-4.2744,9.815,1.037,0.84194,-1.5385,2.4643,-2.7439,-0.65056,-6.4041,1.2267,-6.7143,
-6.165,3.4481,-0.84461,2.2488,8.262,2.4208,-0.17268,-5.3023,-4.4322,-3.061,-4.9496,-2.6456,-6.078,-2.4548,
-10.3747,1.0718,-3.4453,0.90883,6.5608,3.4807,0.56082,-7.6355,-1.9974,-1.1904,-3.93,2.0927,-6.4364,-0.13856,
-7.5828,2.2125,-3.9617,-5.6534,6.4083,2.0668,-2.6061,-3.5622,1.2557,1.05,-0.078523,1.7259,-0.9888,-1.3353,
0.34375,1.3567,0.37315,-1.699,12.0496,1.2196,-2.209,0.74913,-0.024662,3.1564,0.16693,-2.9567,2.6862,4.7706,
-1.3641,-1.3758,3.4843,6.8386,5.783,-1.987,1.057,-0.98304,-1.2285,2.2441,-0.084056,-6.3947,0.35584,4.7253,
-6.1025,3.045,2.7933,7.8745,-7.5794,-6.6881,0.51168,-1.4065,0.29149,-0.30113,0.88531,-3.6009,-1.5942,-3.271,
2.2178,7.4421,0.93844,4.269,0.34717,-4.1172,-0.24192,-1.5626,-0.4489,-0.52357,-0.85503,-0.25138,1.1535,-4.7615,
6.9048,4.1028,-0.56436,0.15628,14.4263,2.3961,0.2543,-2.9153,-4.2786,-1.9386,-4.1784,-2.6467,-1.3265,-2.0659,
-0.0172,0.72339,1.157,-1.0582,10.307,1.5292,1.4441,-1.5353,-0.40621,1.3109,1.6161,-3.6929,1.4044,2.6376,
-2.1853,1.8853,-0.59968,2.6208,-2.6039,-4.1061,-1.2936,-4.5762,-0.62281,0.027444,-0.16806,-0.82025,1.5616,3.2022,
8.5511,9.9669,-0.5637,11.6225,5.2651,5.2993,-3.1442,0.036661,-6.3705,-5.2768,-5.4606,5.9779,-2.389,3.9744,
2.2532,3.5845,-2.9402,3.2122,2.5393,5.9454,-3.9197,2.4448,-9.8444,-9.7807,-2.7226,3.6908,-1.7635,0.36126,
-6.5589,-0.0052487,-1.7997,-2.283,-5.3261,0.76821,-0.79218,2.2979,-3.4694,-0.9994,2.7431,7.3255,5.091,6.6063,
-4.7191,1.9237,-0.72742,-3.1099,-2.114,1.2041,-1.2266,1.1962,-0.36871,5.8095,-0.79544,10.7428,3.3397,8.1386,
-3.2309,0.12084,-0.92497,-7.9852,2.5919,1.8549,-1.8761,-0.080675,0.85848,0.88139,2.8675,3.1086,1.9338,0.17825,
-7.6165,0.35479,-4.0027,-0.034025,-4.5533,1.0205,-6.3431,0.1649,-5.2183,-3.7506,5.3468,-0.69357,2.5409,-2.9657,
-3.0619,1.5386,-1.5932,13.7061,-12.234,5.0569,-6.2037,0.87814,-8.5209,2.0179,-1.4818,3.4456,-0.26284,0.82743,
1.942,1.9282,2.3588,9.9917,-5.7154,4.7535,-1.9751,1.3074,-5.1171,0.93246,-9.1056,0.8283,-4.1035,1.7421,
-4.4408,0.36646,-0.19308,2.6435,-1.5159,1.094,-2.8202,3.6393,-5.2923,-0.56951,-5.1846,-1.6313,-1.4469,0.19155,
-8.5129,-3.5121,-1.6275,2.9671,-11.0661,1.0282,-2.1693,2.9388,-3.5287,3.8032,4.7672,3.769,4.9067,4.5182,
-3.9048,-0.16793,0.15735,3.03,-9.1969,3.618,-1.3158,0.11136,0.29891,6.2266,1.3481,8.6045,4.8532,8.8268,
-4.6346,0.80624,3.5221,-0.044091,-0.93204,1.9544,-2.6833,1.5507,0.28074,3.9245,-4.5176,4.714,0.22348,2.0305,
-7.7307,-2.6164,6.685,1.8865,-2.8045,0.39115,-4.9327,1.4579,-4.5566,-3.0596,-0.39034,-3.7637,-5.0923,-3.3942,
-3.8929,2.3609,5.3201,2.2553,-1.19,3.2597,-4.6367,-1.5221,-5.2475,-1.9122,-0.36692,-3.5379,-4.3049,0.66579,
-3.1769,4.1474,1.6264,-2.7003,1.2915,3.5465,-2.9123,-2.3946,-1.5582,6.3977,-5.1652,-0.91551,1.2561,1.1082,
-2.7453,-0.19878,3.216,-2.7793,-5.2934,2.6104,-1.5322,0.88206,1.1864,4.8086,-1.2403,-2.5478,2.3855,-1.6098,
0.07071,0.054345,6.1563,-3.8176,-9.0734,2.213,1.693,2.5166,2.8026,-2.9515,7.2705,-3.6,3.9299,2.5844,
0.7896,4.6306,-0.23882,-4.3116,-0.093118,-1.053,1.8326,-1.25,-0.016835,-1.5694,5.1468,-0.73268,4.4172,5.0806,
5.5627,3.8706,-3.1163,3.1777,6.6611,-0.99005,1.2405,-2.1387,-5.8002,0.45277,-0.46442,-1.1709,-1.1502,2.8478,
10.5314,-0.70018,6.7114,3.4692,4.8154,1.9616,1.6482,-2.0106,-4.9705,-3.9129,-0.43679,-8.3312,-5.4198,-2.144,
8.6944,1.9932,7.5138,-2.2824,8.1422,4.9777,-3.0302,-0.20296,-4.431,-5.8471,-0.65131,-8.0726,-3.8895,-4.6662,
6.2446,4.7661,-3.0599,0.74664,9.0994,4.6785,-1.4021,1.7374,-4.1652,-5.0143,-0.1303,-3.2494,0.68216,-1.4942,
5.1465,4.2387,-3.1178,4.3173,2.5279,-0.66385,2.297,-1.5003,-4.6386,-4.9544,0.11848,-6.1879,-0.56406,-0.19969,
5.3201,6.395,4.7825,2.612,-0.033875,-1.5879,-0.73292,-4.7843,-2.4321,-2.729,-0.37056,-2.9246,-2.458,-0.18725,
1.3855,4.324,-1.53,-3.5703,-1.2371,0.19461,-4.7863,-3.7743,2.2936,-1.36,1.8208,3.7588,0.82255,1.5112,
-2.0721,5.5104,-6.7408,-3.838,-3.573,5.0032,-6.4273,0.30851,0.70969,0.16744,0.26532,6.4253,1.2551,1.4201,
-0.26053,6.8675,-3.6853,-1.9205,-5.5278,7.3545,-3.8725,-0.91483,-0.055795,0.88075,0.49037,8.2094,-0.50694,1.0939,
-0.4861,2.8398,-7.0794,-3.9747,-6.4012,3.2981,1.9032,-2.065,5.009,2.9968,7.933,7.4757,4.103,6.0902,
-2.3849,-0.22292,-12.9213,-7.5923,-3.6072,0.20791,1.7893,0.46879,1.8162,3.7811,6.011,1.2423,5.3028,7.1708,
4.5066,-2.6197,-8.2897,-8.1011,0.94752,2.1232,0.71757,0.44066,-4.0774,2.108,0.8296,0.68585,2.0922,0.95597,
9.0567,-1.4984,-3.9361,-4.7228,-0.55536,6.8167,-3.1816,1.8603,-6.2431,-2.839,-0.6662,5.9471,0.038658,-1.0298,
3.2109,3.412,-3.6997,0.38108,-0.52181,5.9256,-5.4011,0.30261,-7.7969,-4.1147,-3.0366,0.76981,0.036109,-1.4497,
4.2238,5.8586,-1.7903,2.0457,4.089,1.9548,-0.49752,-3.3307,-6.1236,-0.73406,-1.6493,-2.8916,1.2395,-1.6039,
6.1393,3.8201,-1.4421,-1.2108,2.1562,-0.33185,-3.119,-5.7822,-5.5154,0.032653,-1.3092,2.3434,0.9239,-1.7489,
0.22708,0.45716,-0.63248,-0.89694,-0.62448,1.3751,-5.5832,-1.8201,-1.0869,2.2001,-0.50749,2.9259,4.4837,2.4536,
-2.4376,-0.29317,-2.2818,3.7362,0.13635,2.9798,-4.0429,-0.023662,-1.7446,2.309,-2.6462,-2.7933,2.5274,3.5117,
3.7342,4.7856,-0.45763,6.6455,2.7793,2.56,-4.5237,-4.6015,-5.7377,-0.48105,-3.6927,-0.45651,-2.6859,1.1314,
6.4024,7.8732,3.426,2.3901,0.68454,0.47801,-5.2164,-6.7358,-2.5012,-1.4158,-2.5071,0.53498,0.84992,0.099395,
4.3315,6.6779,4.4257,2.4882,0.88444,1.6546,-1.2875,-2.7162,1.7467,0.83829,-0.18748,-3.5945,4.8963,1.2987,
3.5894,2.4206,2.2318,4.7488,3.2413,1.0732,-0.2466,-0.1429,0.1954,-0.6585,0.30593,-3.861,-0.69991,-1.6715,
3.3738,1.3113,4.5082,2.5359,5.9395,1.009,-6.9805,-4.9548,-5.1187,-4.9571,-3.0871,1.1912,-7.4066,-5.9097,
1.0023,-0.93656,3.5148,-0.74977,3.8959,1.1894,-8.2489,-9.7192,-5.535,-3.9368,-2.1785,2.325,-4.3111,-2.9036,
0.94235,-2.3264,-1.0346,-1.1865,-2.6046,-0.32795,0.92338,-5.2794,0.58193,0.15607,1.3264,-0.70679,0.28611,2.0911,
5.9473,3.8385,3.125,0.089765,-2.2071,-0.54947,2.555,2.027,4.1627,2.3156,1.97,-2.8338,-0.45419,3.6526,
8.7235,5.7774,7.9988,-3.0491,-1.3518,-4.1319,0.23252,2.6283,4.6358,2.4177,4.5029,-3.8686,3.6704,5.6026,
6.0311,0.36926,2.4574,-2.143,-9.2246,-6.5353,2.3875,0.78357,3.6345,1.0675,4.9558,-0.021279,5.6196,3.5795,
5.91,-2.3042,-3.2334,0.15448,-11.3225,0.3645,2.003,0.013425,2.6933,3.1729,3.4534,6.9696,0.70289,3.6054,
8.9298,1.6904,0.81695,-5.157,-4.8581,0.82502,0.919,1.9408,5.4242,8.7671,6.6207,7.9977,3.5532,4.8354,
6.9478,2.5533,4.1424,-11.1145,-5.5309,-8.8659,2.3101,0.3781,4.1345,4.8666,2.849,-1.6412,7.196,1.1708,
7.2543,0.23096,4.1348,-7.3142,-6.4044,-8.0925,6.7508,-3.26,5.5736,-4.8254,-1.4193,-7.0863,4.1131,0.85958,
5.614,-0.024092,3.6455,-3.7421,-6.2608,-4.9557,2.7306,-0.41308,8.8549,-1.4022,3.7273,-0.63536,-0.71318,4.9056,
7.928,2.1463,2.2217,-4.7226,-7.0907,-6.8282,-1.5309,2.263,4.7079,4.2249,8.0832,2.0536,3.4267,5.3339,
14.4422,2.2589,-0.56267,-6.1265,-4.0137,0.089467,3.1407,-1.9701,1.292,0.35645,4.4647,-4.5771,4.4264,0.91699,
17.432,5.9798,0.91689,-6.7228,2.0117,10.2075,0.54171,-4.262,0.25057,-4.9676,-0.14152,-1.8919,-3.5519,-0.10235,
22.1709,8.9952,8.0929,-3.909,3.337,8.149,-1.4188,-4.0065,-3.1387,-7.0794,-3.5073,4.0065,-5.2668,-1.5422,
25.6612,8.4557,10.9816,0.6636,1.6908,3.8034,3.0049,-3.284,-5.8427,-5.691,-4.2609,-0.57294,-1.0946,-1.4499,
15.9265,7.9482,4.056,3.5161,-2.2673,4.5393,-1.9959,-1.6409,-6.4567,-3.4211,-2.5592,-3.9128,-1.5106,0.08355,
