"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-8.9181,-7.9537,-1.6872,-12.2921,40.2511,25.3079,-7.9537,4.5797,-0.7229,0.7229,15.1846,3.1335,-2.6511,15.1846,
-7.4187,-6.5126,-4.4781,-11.0726,39.2823,23.7895,-11.3329,6.2332,-0.67953,5.5002,15.2378,4.3913,0.88197,0.1735,
-3.1172,-8.0501,1.0928,-12.8184,41.7461,17.5414,-11.6173,3.931,-2.085,9.0266,16.7337,14.2512,-0.61675,-4.5369,
-4.8585,-7.5668,-0.90072,-20.2447,39.723,15.0429,-11.4024,0.32043,-7.2628,3.1826,13.3193,10.5038,-9.2571,9.8353,
-5.5311,-0.84609,-5.6672,-19.5117,32.0372,20.407,-9.7537,5.1217,-1.5241,1.0632,15.4124,2.6425,-3.8807,16.3553,
-7.6094,-1.2777,-4.8452,-17.3771,16.1357,19.1826,-13.5072,2.8862,0.97743,3.4096,14.0058,3.9302,-1.2377,1.274,
-7.3938,-5.2984,-4.7954,-14.6473,21.675,13.9338,-13.4197,3.4364,-1.2504,2.964,12.4421,6.346,-3.815,-0.36895,
-2.8526,-6.6675,-5.2309,-14.9735,34.4745,9.4826,-3.6967,4.9172,1.9579,-2.2753,11.9367,-5.3632,1.9577,8.0891,
2.1388,-0.00094036,-3.9527,-12.1469,46.5061,15.6626,0.86389,-1.1624,1.8404,-4.5489,10.2567,-12.2723,5.6966,0.85529,
1.7698,2.6504,-2.5104,-10.213,53.1157,18.8199,2.0171,1.5587,0.52494,-0.17837,13.7384,-5.0282,4.6317,-6.1861,
0.45805,-1.1238,0.2915,-13.2154,46.3136,6.8447,4.065,6.0446,0.25225,3.4475,11.709,-2.0752,5.0769,-2.1993,
-4.3899,-6.8412,-5.5108,-16.2791,36.7861,0.16729,-5.8196,-0.10284,-6.5116,2.7585,2.8115,-3.3967,2.362,5.6452,
-2.1981,-6.9124,-3.7337,-13.8559,34.5787,5.9421,-6.4345,-1.5427,-2.7462,2.5932,5.5356,-1.7469,1.2562,10.1274,
2.5133,-2.8825,2.0337,-7.9631,42.8681,10.647,-0.50508,5.5395,3.4439,-1.66,10.2649,-3.811,-0.024281,2.0477,
2.3625,0.18255,1.4298,-6.5214,42.2242,10.4901,1.4534,7.6173,7.576,-1.0784,13.5054,-2.6185,5.7618,-8.6804,
-1.3947,-3.4438,-3.2357,-14.0839,26.4343,2.8708,-0.80295,-2.2398,6.3981,0.19158,11.4898,-1.2561,8.0671,-8.4006,
-1.5522,-4.4423,-3.7647,-13.4796,23.1613,2.4578,-6.2986,-2.3461,-0.49347,-1.025,4.2927,-2.3858,0.11154,6.2035,
4.0848,-3.9345,2.4869,-7.1274,28.7612,5.9256,-3.7513,1.4098,-1.6689,-1.2047,2.8301,-2.0019,-3.9927,11.9775,
3.8397,-2.2522,1.3734,-6.2178,27.9999,4.6062,-3.0443,-1.0849,-3.0151,1.2782,4.1065,1.9746,-4.717,-2.8411,
-0.0063252,1.0162,-2.8061,-5.6036,27.0426,4.5705,-3.1024,0.66721,0.7815,5.2986,6.9934,1.6149,-0.81883,-10.5039,
1.1996,-2.178,1.4598,-7.4368,23.733,2.6093,-0.26491,-2.988,8.6886,-1.527,5.8507,-12.582,4.2922,-1.4378,
0.40424,-3.2531,2.5771,-4.3395,22.55,2.2113,-1.4548,-2.5678,6.9615,-4.5689,5.7406,-18.9374,5.7214,0.33526,
-3.7174,0.076026,0.25327,0.50066,24.8124,3.2839,2.2484,0.71978,6.7852,0.76694,11.4217,-9.365,7.0654,-6.1923,
-1.8071,2.2406,0.47904,-0.73467,25.9752,3.8103,3.8007,0.43563,7.5834,0.47996,9.5316,-7.1159,7.3648,-10.4001,
1.6756,0.17776,-1.9601,-5.0291,25.8627,3.5814,1.6443,1.3731,0.86168,-4.3693,0.76473,-12.9557,4.0302,-0.61728,
0.36996,-0.073639,-1.6013,-1.5937,24.0698,2.6434,3.2331,0.56807,0.56878,-4.8303,1.442,-10.009,3.5476,4.9631,
-0.61634,3.305,0.42278,2.84,20.2152,2.485,1.5926,-1.8764,2.945,1.7263,5.2116,3.1248,3.3345,-4.0115,
0.62571,-0.99088,-1.2896,-1.9099,17.3153,-2.2436,-3.0825,-2.9689,-0.84734,4.274,1.2837,4.1424,0.0012181,-2.0834,
1.5523,-2.8594,-4.5864,-3.7233,20.133,-3.0731,-2.8973,0.58351,-4.1707,1.6072,-3.1318,-1.4086,-1.4449,10.5749,
3.3873,2.1329,-4.7932,1.8028,19.8889,1.4501,-1.2772,2.9591,-2.4742,-2.3456,-2.9439,-3.2522,-0.39387,0.29943,
