"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-0.96387,4.3383,6.7489,10.6053,-24.5846,-0.48193,0.48193,7.2308,5.3026,-4.3383,-5.3026,-2.4101,-11.0872,15.9079,
-0.18336,4.8012,12.8512,12.1379,-23.8326,-4.0687,0.21228,7.5201,3.7794,-2.873,-4.7433,-7.8094,-23.6784,16.6405,
-1.6184,3.0671,18.8293,13.3381,-25.7769,-8.1626,1.6456,6.1048,4.5168,-1.2545,-6.8691,-17.9456,-30.9343,11.7859,
-2.0035,1.437,16.7354,12.0556,-27.1226,-9.6013,2.029,3.8101,2.3173,-3.5896,-9.8311,-10.6024,-19.9195,7.2221,
0.044949,-0.57742,11.3925,10.3679,-28.3877,-7.579,3.3531,5.0278,2.6602,-0.48174,-7.7955,-2.2535,-16.7963,8.2346,
-0.68065,-1.2661,7.5755,9.9868,-25.9613,-6.4013,3.3928,4.4851,4.6698,1.2344,-10.4608,-8.6262,-28.0808,9.4277,
-0.63958,2.6665,5.6754,12.2804,-18.1369,-0.71437,-0.66688,6.1444,4.8722,0.67817,-10.3153,-6.1802,-19.6471,9.8266,
-3.0118,-2.3142,0.51415,12.0255,-31.0282,-1.6358,0.81939,7.7035,7.4719,3.5295,-3.9118,-2.9169,-14.1299,14.5392,
-1.3851,-3.6214,-3.8552,14.6782,-35.4333,-1.5379,3.1801,11.5798,11.3622,11.0308,1.6253,2.5606,-13.2821,17.0411,
-1.0608,-0.75281,-5.3114,15.0026,-19.2073,-3.1326,-0.62587,11.1263,6.1009,8.1995,1.2871,5.5402,-12.2442,7.1008,
-1.4793,-2.6361,-0.6537,12.6564,-10.2214,-7.2832,0.85771,7.5664,3.3245,0.95888,1.692,-2.5048,-9.5812,5.2287,
0.055744,0.41462,4.2058,10.4512,-6.2336,-2.9894,3.2168,4.7023,2.6431,-1.5088,2.5544,-4.7646,-1.2933,10.2176,
-0.1888,2.0767,3.7122,7.1723,-2.2444,0.32277,-1.0738,5.6247,-0.16681,-0.69512,-2.1784,0.58225,-8.2058,3.0969,
1.2688,0.023939,-4.2233,1.4393,-3.556,-2.1067,-7.2763,6.7335,-3.5313,-0.65341,-9.7605,-2.3447,-15.4265,-3.3559,
2.8801,0.2637,-6.1388,2.5585,-5.5116,-2.703,-1.2959,6.0888,1.7425,1.5552,-4.5953,-5.3373,-5.5826,7.21,
-2.1132,-2.1625,-0.46806,6.2612,-6.1452,-6.3974,2.6385,1.8668,5.4941,0.97971,0.018935,-7.4274,-5.7298,10.1516,
0.90591,-2.033,0.52412,5.4033,4.8288,-3.1213,-0.89451,2.7189,0.34401,0.9207,-3.3569,0.73076,-3.9397,3.2758,
0.12842,-6.9724,-0.71239,-1.9105,1.8877,-4.1391,-0.11771,0.38685,-3.2923,-1.7854,-7.7345,4.7845,-2.4983,-1.5003,
-1.8077,-0.76928,7.5253,4.4709,-5.9385,-4.3729,3.746,1.3277,4.6183,0.24968,-0.52178,2.5695,-0.41996,3.4102,
-5.3144,-1.4463,4.9044,7.8178,-7.2694,-4.3517,0.86989,2.4531,6.9925,0.95783,1.6785,0.24591,-4.4926,8.267,
-4.5136,-10.0366,5.574,8.3131,-9.2434,-6.9829,5.156,4.7161,8.0187,4.7567,-3.2425,-2.6614,-7.5972,11.1455,
-0.62739,-7.2648,6.4448,5.1632,-9.8939,-10.1791,4.1238,2.7459,1.9945,0.85592,-10.0378,-12.8656,-9.3106,1.5591,
0.61531,0.6427,0.9967,2.684,-4.239,-4.9893,1.225,3.3043,1.6336,-0.4005,1.4105,-10.4066,0.64783,0.26007,
-2.7958,-3.7344,-4.3655,2.5232,-4.9485,-6.1355,-2.7051,2.6238,3.9459,2.9978,8.5569,4.1973,3.5017,5.065,
-0.21795,-4.4742,-3.6217,1.8894,-5.1336,-10.1062,-5.9168,-1.39,-0.14721,2.336,-2.5618,7.3199,-6.3496,1.869,
5.5797,2.0608,-3.4044,1.2941,1.9229,-4.6796,-1.2235,-0.82464,-0.13883,-1.6606,-6.2645,0.13181,-5.4869,-1.6176,
5.7269,3.3834,-6.5745,2.1803,2.7719,2.3501,-1.1501,6.4557,1.7977,-4.9354,-3.9604,4.9446,4.9657,-0.074742,
4.178,0.52881,-2.0827,5.183,-9.687,0.52189,-3.7326,8.2375,3.3771,-1.0239,-5.8919,4.407,-3.2862,3.5452,
3.9275,0.97925,-2.4399,4.8722,-13.4441,0.0088766,-5.4366,4.851,1.2465,-0.48027,-6.5025,-5.0163,-14.6582,1.4045,
1.7639,7.1872,-3.7396,5.544,-5.8888,6.757,-3.1825,8.8984,0.20758,-1.4155,-0.80996,2.0334,-2.6915,3.2486,
-4.1265,1.4534,0.82314,7.1396,-13.7304,1.5309,-0.58092,13.1853,3.5696,1.5614,0.6849,2.8753,-2.53,6.4277,
-2.6741,-1.7669,3.9072,6.9522,-14.1116,3.1263,-0.78703,13.599,5.5246,6.5294,1.8491,4.8719,-2.1373,6.7654,
-4.6826,-0.4558,-0.90672,0.99164,-11.5777,1.7336,-3.3911,5.3115,1.5779,0.59429,0.53309,5.3027,1.1245,2.2619,
-4.6428,1.2585,5.6559,5.0293,-11.6059,-1.5037,0.42752,3.3058,3.6526,-1.6108,-2.1502,-2.969,-0.63022,6.2238,
-0.9898,0.7011,12.065,7.6196,-5.6074,1.9606,0.40187,3.5894,3.9149,0.41408,-2.9855,-10.0219,-3.9669,4.886,
0.99778,-0.78723,15.1974,6.1985,-8.6452,0.87906,0.37776,2.8916,7.0545,3.2813,2.4962,-12.795,-12.406,1.7008,
-0.50835,-2.1858,16.2138,7.7548,-22.2265,-4.9583,1.8014,2.7186,8.5599,4.0487,2.3465,-12.509,-18.41,4.9732,
1.2094,-2.2961,12.1075,7.0486,-19.5671,-6.8299,0.0060455,2.7964,5.8767,3.0829,-6.2302,-4.2869,-13.2081,5.8796,
1.6188,-3.1222,8.489,2.2873,-6.8239,-7.3845,-3.3688,1.1824,2.632,1.4517,-2.9641,5.6115,-4.7028,-2.1859,
-2.0936,-1.7298,3.882,0.46308,-10.5118,-5.7359,-4.3717,0.8707,-0.17724,2.0877,3.2395,8.89,-1.7691,-2.7774,
-0.76289,1.0253,4.8542,7.4249,-19.2811,-0.3305,-0.011822,4.4336,5.3768,5.0957,1.8401,5.7053,-5.2784,7.7529,
0.48795,2.1689,8.1786,5.292,-11.6165,0.41269,-4.5906,1.0344,1.439,0.21045,-2.8498,4.1579,-8.0949,2.7086,
1.1818,1.3156,6.9643,-2.9795,-2.9658,-0.81759,-6.4846,-1.1971,-5.1551,-3.8998,-1.9562,11.38,-3.0302,-5.4083,
-0.33514,-1.6556,1.7264,-2.3186,-9.0546,-3.1784,-4.1671,-3.0537,-3.3997,-0.77349,-4.7311,10.2155,-2.8481,-1.7091,
