"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-9.8822,-4.0976,-1.2051,21.4513,-40.2513,-0.72313,-23.8617,-3.1333,7.9535,18.0769,13.2562,13.7381,0.72313,15.6667,
-13.3866,-5.539,-0.89179,17.0308,-48.6823,-4.2952,-23.635,-3.1862,5.7895,15.7874,9.8097,9.2988,0.92071,12.0752,
-0.2911,2.7474,-0.11516,15.2858,-31.6613,-7.6526,-13.2991,-0.82612,-0.58362,1.5836,5.6059,8.0178,-8.0524,0.98658,
11.7777,10.7774,-1.5543,17.2609,-15.6617,-7.6756,-2.86,0.66993,-2.4766,-3.3319,-0.51524,2.2343,-8.5333,-1.9649,
13.4814,11.5768,-1.9432,17.1894,-0.62196,-11.5537,3.5784,-3.2269,1.0463,-3.1322,-1.9304,-1.7564,-0.30878,7.3123,
16.7696,12.0873,-4.9598,16.3992,13.5154,-19.2963,2.6405,-7.6128,-4.078,-9.934,-0.60947,0.5184,-5.3517,7.1143,
24.9229,17.629,-1.2878,12.0413,26.8044,-17.1742,9.231,-7.156,-3.8333,-9.3379,-2.5011,-0.95897,-6.4764,-0.54298,
24.8734,19.4638,1.6815,11.8007,39.2962,-13.2513,15.4256,-7.2086,-1.1932,-9.7415,-10.0638,-10.5424,-1.7495,-1.4747,
18.8014,17.0904,1.3394,18.0823,51.0384,-12.2154,11.8487,-5.0891,-0.88038,-8.9163,-5.8448,-10.633,-0.43947,8.9779,
11.4071,6.4243,1.2593,13.1408,53.1583,-16.7852,7.2817,-3.8196,-0.82779,-4.5247,-1.1556,-6.1384,-3.3054,9.8852,
9.7583,0.25379,1.6657,7.0497,46.1119,-23.4908,8.2906,-7.4468,-1.2601,-8.592,-4.4607,-9.6269,-3.589,-0.8308,
9.655,0.23879,0.60164,5.663,48.1661,-24.4915,7.3114,-10.8562,0.26158,-12.8965,-2.7465,-12.9055,1.9288,-6.0834,
2.0858,-5.3192,0.32457,5.0818,40.2145,-20.8531,4.2212,-10.4462,0.48685,-9.4716,-1.8588,-11.8902,2.5359,-3.5492,
1.2375,-7.1694,1.9921,8.8745,31.2939,-16.9506,4.2091,-8.132,-0.74742,-7.2163,-2.4704,-9.9717,2.625,0.27893,
5.0199,-6.739,2.3547,7.8599,28.4522,-19.3078,3.4744,-9.5721,-2.6305,-10.1576,-1.8401,-11.3014,4.3959,-0.7019,
3.7544,-3.9245,1.2496,5.4601,33.494,-21.0416,6.6404,-11.4083,-5.8472,-11.9582,-5.586,-13.9977,4.6141,-3.0699,
4.7344,1.3726,-1.4769,6.3378,36.5455,-14.2355,10.8213,-8.5547,-3.3272,-6.1795,-2.1174,-10.0244,6.0245,-1.1985,
-0.61133,-5.2177,-7.8958,7.6447,24.4709,-14.1045,2.2182,-9.2462,-0.95838,-5.0854,2.5889,-9.182,2.0476,0.078252,
-3.2257,-9.9658,-5.2529,9.3552,23.7255,-13.0172,2.3261,-2.6659,3.6789,-0.68291,2.6746,-5.498,-1.2088,0.79692,
-0.14014,-10.8141,0.36492,6.8657,25.1945,-10.7902,7.9711,2.3143,5.3859,2.7321,1.0678,-1.7937,-0.17237,-0.21523,
0.59117,-15.7089,-1.3442,9.5868,17.6568,-13.7582,2.4312,-6.2602,0.96536,-2.4931,2.2091,-4.8195,1.0433,-2.8534,
-3.0593,-14.5254,-3.9151,12.627,19.249,-10.2811,-2.294,-7.5718,2.1127,-2.1025,1.8355,-1.8788,1.704,-2.9232,
-5.0451,-5.6999,-2.9571,5.8441,20.2634,-3.1566,-1.4332,-2.538,0.29897,-0.28939,1.0023,4.7416,0.39626,0.86741,
1.2829,-0.29647,-3.0208,-0.050418,16.8782,1.6119,-0.14215,-0.69873,-1.8884,0.45111,2.1472,5.6622,0.13129,10.6975,
2.8932,-8.2324,1.2582,1.1579,15.1426,-1.6179,0.10734,-3.3079,0.39411,4.0395,1.2955,3.1533,-0.1171,11.7429,
-0.17247,-8.2209,7.4492,2.5347,14.2341,-0.074525,-4.2374,-3.5914,-1.0758,5.7253,0.73536,4.4104,-0.11007,1.3974,
0.07907,3.1189,10.1355,-1.715,15.067,4.9914,-5.1882,-0.24262,-2.6982,4.1767,0.4505,2.4583,-0.34466,-2.3021,
-0.40784,0.52138,13.866,-1.6119,14.1632,-0.12857,-1.5027,-0.22829,-1.0903,0.55188,-0.058694,-3.4736,-1.2881,-0.23558,
-3.5169,-7.4636,10.8648,4.9923,5.8416,-4.2182,-0.6892,-0.45556,-1.2659,-0.68653,0.18579,-0.13212,0.47643,-3.3549,
-8.608,-13.7647,3.4645,1.3183,-5.1142,-5.8933,-2.0941,-2.8384,1.2207,-2.0911,2.1028,1.8045,1.4122,-3.1536,
-9.779,-17.0364,3.4974,2.9262,-11.315,-10.6016,-2.6916,-4.8374,8.1366,-3.6531,8.002,-7.7045,1.5682,-1.2774,
-2.4436,-12.6396,8.5899,7.5716,-10.1539,-9.9653,-1.566,-5.0289,5.2385,-5.8443,8.4864,-8.6878,0.50999,-3.1287,
6.8621,-0.79396,6.1464,3.2605,2.5064,1.2379,0.45616,-1.8351,-0.37844,-4.0474,1.7103,1.4744,-0.96687,-2.941,
4.5219,3.1098,-1.935,4.5113,12.9611,6.948,0.91095,2.6135,-1.8018,0.052083,-0.32031,-0.54246,-1.873,1.0921,
-1.293,-5.9948,-1.096,5.4455,6.6398,2.9157,-0.83093,0.28712,-3.3809,-0.19247,0.90374,-4.1253,-0.073349,2.2314,
