"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-7.2308,25.5489,21.6925,8.1947,17.8361,-1.4463,-14.4617,5.3026,-13.0154,1.4463,9.159,-17.8357,-4.3383,-9.159,
-1.9763,25.4618,20.3905,1.4365,2.666,-0.39516,-9.7376,7.3946,-15.6089,2.3234,8.6095,-11.9453,-6.9705,-10.5377,
-6.9192,22.2471,11.2136,-0.33668,16.606,-3.5047,-4.0914,7.6741,-21.1801,2.4251,5.4416,-6.1671,0.43734,-9.1823,
-6.9864,19.466,7.6482,-1.7627,29.7096,-1.3667,-3.8464,6.2493,-20.3912,0.83338,3.6688,-6.279,6.6781,-7.1851,
-3.6749,24.5648,12.9741,-1.1748,25.1553,0.64374,-5.5436,9.249,-16.7574,-0.66265,11.6436,-3.01,5.3133,-1.9335,
-14.7826,18.5116,9.0622,0.58245,13.7636,-9.2768,-9.3083,3.6324,-15.511,0.1,12.6323,-4.0347,-0.54912,-3.0228,
-19.68,10.1698,-0.15839,1.0297,3.297,-8.2381,-13.5703,-0.92409,-15.0625,4.9145,6.0895,-4.7567,-1.4803,-5.7337,
-13.679,16.3085,-0.63082,-1.4422,-3.6497,2.3791,-13.2385,1.5415,-16.5689,6.0659,4.2783,1.7957,-0.90952,1.3592,
-14.786,15.812,4.7097,-1.8376,-1.5025,0.30819,-6.1772,-1.4431,-12.2003,-0.082655,2.5754,2.1699,-5.6752,5.616,
-7.3915,13.1763,7.5604,2.8521,8.9517,1.9767,-2.6733,-0.15142,-9.2993,-1.7647,3.144,-0.12971,-2.6838,-0.26436,
2.211,14.3139,4.6961,-2.1397,19.0199,6.1969,-13.1182,4.196,-19.3462,-2.1412,-1.8654,-3.9783,1.816,-8.4437,
2.0783,17.7934,5.8606,-5.8677,19.3245,1.0044,-15.7056,0.57023,-21.5599,-1.0484,-3.1997,-9.0423,1.707,-1.6705,
3.1589,17.4491,9.1244,2.4381,19.8527,-7.4916,-1.5064,-0.66928,-10.8663,-0.74453,-0.35617,-11.6328,-1.047,3.0094,
10.9229,15.6786,8.3358,8.7995,26.1331,-15.4785,5.0912,2.0222,-4.189,-4.7974,-2.5042,-15.0324,-0.74294,-8.0176,
20.8726,19.0764,11.2103,10.1995,11.0676,-18.8878,4.786,1.9006,-2.4912,-5.4737,-1.8718,-20.3972,-1.1805,-13.3209,
23.9588,19.3779,12.4656,10.0697,-3.6965,-13.8984,2.0885,-0.14136,2.9607,-4.1812,3.543,-23.03,-2.0738,-9.1474,
19.629,13.8771,8.8254,9.9477,10.6253,-10.1722,-0.92911,-2.5432,4.7115,-4.8944,1.8843,-19.2378,0.46099,-10.0446,
21.8257,10.6343,13.5985,10.3151,23.9675,-13.9002,4.9112,-3.3545,4.4288,-3.1545,-1.6032,-12.7809,1.3972,-9.4419,
25.3366,7.104,16.6392,8.2502,8.4295,-15.9585,13.2939,-5.0817,6.0915,-0.07292,-5.3631,-10.0856,1.3136,-5.9831,
18.0316,6.1956,8.4098,8.7188,13.8285,-16.447,7.1934,-4.2946,0.42313,0.41362,-11.3081,-8.0344,0.75262,-7.5521,
15.9858,8.234,7.4233,7.7138,22.6398,-14.0144,5.7979,-2.1087,-3.4586,0.87074,-10.6296,-3.696,-4.1133,-0.35053,
20.8113,3.4012,10.3523,-0.46183,7.1814,-8.8347,11.7165,-8.7311,-2.2873,-1.5916,-3.7253,-2.5104,-3.3845,8.3476,
11.6089,0.064068,3.2233,-6.9421,1.8096,-3.7254,-1.7609,-11.8227,-7.6936,-1.2552,0.11362,1.2557,3.8084,8.5696,
-2.8262,-0.18097,-6.3699,-6.2843,15.4395,-8.5633,-15.7553,-7.9796,-6.0265,4.8459,1.3119,3.3497,0.44666,5.8865,
0.95854,-1.3752,-8.639,-3.256,4.631,-10.2189,-8.4227,-3.4037,-1.5678,5.7602,4.8483,3.8719,-7.0517,4.8102,
9.0962,-2.2565,-3.7824,-5.4707,-3.8416,-6.2313,-2.1328,-3.6814,-5.3301,5.8965,2.1473,7.014,-3.2542,6.9317,
8.3092,1.494,2.4704,-4.9013,-2.8879,-2.2418,-4.1742,0.15467,-5.251,11.0866,-2.561,8.7626,1.5206,8.2028,
4.4364,5.261,-3.4622,-2.6792,2.1058,-6.4458,-5.8517,2.0738,-12.167,10.4212,-2.4071,6.3084,-5.3193,1.9263,
10.1958,4.222,-2.5316,-1.7951,12.3433,-11.1207,-0.92132,-0.70217,-14.57,5.2166,2.3166,5.6889,-8.6156,0.60543,
19.9482,4.2099,9.9126,-1.4467,9.9157,-5.874,6.606,-4.2752,-8.1525,-2.5684,0.97251,-1.1601,-3.5191,2.2566,
24.7768,13.3573,13.8971,5.63,11.9719,6.7705,5.9687,-1.8496,-2.1197,-7.9579,-1.255,-6.1522,1.2713,3.326,
20.3979,19.3045,6.3146,5.292,12.2177,7.3288,-4.995,1.6356,-5.3667,-8.4446,-2.1438,-4.819,-3.6254,3.6086,
19.415,16.459,10.9974,1.359,-2.6154,-0.58316,5.1871,0.8146,-10.1064,-6.7326,-2.7385,-0.91442,-1.7207,4.115,
18.9737,12.3382,11.5431,0.072876,-7.6402,-1.2708,15.24,-4.2957,-9.7408,-9.9438,-4.7431,-3.0285,5.3722,-2.1572,
16.1478,19.5519,2.8961,2.2374,6.9182,7.7232,0.22559,1.9878,-4.5773,-4.2857,-2.7716,1.2504,6.2549,-3.2329,
16.384,21.994,3.9278,3.3083,20.6031,3.6447,-7.3805,5.4837,-3.0971,1.9967,-4.2923,1.8985,0.33624,-5.2083,
21.4265,15.6127,11.6455,5.7609,5.267,-5.0101,7.1624,1.0573,-0.74258,-0.29224,-4.7581,-3.7591,0.074644,-12.3676,
17.2486,9.3735,6.1267,4.9335,5.0714,-4.7093,7.8174,-0.93452,0.26653,-4.6133,-2.5442,-6.9077,2.9629,-14.5178,
3.9214,3.7496,-2.1949,2.95,18.8671,-9.9706,0.35874,2.7372,1.9375,-7.9517,-2.1503,-9.1446,3.0259,-15.8161,
-5.7141,-5.8756,-4.7145,3.0142,3.6351,-18.7726,3.9524,1.8498,3.5083,-8.1977,-1.7806,-12.6935,1.1573,-22.3392,
-7.7811,-15.1638,-5.8777,-3.4334,-10.683,-13.3077,1.7873,-1.1534,-0.55837,-6.7417,1.2185,-5.1832,3.4982,-23.4088,
-5.6273,-18.8335,-4.8023,-4.9144,-9.1989,-9.8579,1.9208,0.60276,5.0185,-4.1683,4.2787,5.9738,15.0982,-17.9071,
-11.5559,-22.5239,-9.3342,-2.6915,-7.2004,-15.0508,-1.5687,-1.3614,9.056,-2.9536,2.094,5.6156,17.567,-18.7606,
-16.4064,-24.3058,-12.3898,-4.699,4.0776,-4.2656,-8.4642,3.2998,5.3793,2.285,4.1378,7.93,10.9692,-14.9837,
-14.2167,-24.0527,-9.4773,-7.5505,4.0739,6.3542,1.4432,4.7886,4.3332,2.3889,8.9507,11.0696,11.5163,-7.0948,
-5.8921,-23.3327,-6.7392,-10.2308,-10.2705,6.2137,9.3106,-6.3447,-4.3627,-1.852,7.2086,11.1286,12.5123,-11.731,
6.2717,-21.2096,-3.2016,-11.7863,1.0717,14.7592,2.2447,-11.0255,-3.8597,-0.053443,1.2327,14.5584,12.0028,-9.8216,
-1.3352,-20.9011,-7.83,-11.5608,15.1074,14.8377,-7.0488,-10.3637,-0.25346,-3.4245,-0.76922,9.8283,9.8366,-8.2682,
-12.8242,-13.8625,-10.2523,-1.7086,11.6699,10.0911,-0.84175,-4.9217,3.6181,-0.32693,11.81,8.7567,17.4411,-8.2541,
-12.5369,-14.9587,-9.1554,-0.64199,1.8109,10.4497,-4.6474,-1.7341,3.8828,1.6211,12.5474,7.2672,17.8407,-6.3128,
-4.7953,-17.1946,-6.9189,-8.0753,-4.8057,7.1712,-11.3584,-1.3891,2.4445,2.7287,11.0716,11.8924,15.5649,2.5016,
-8.1228,-17.368,-9.1551,-11.6879,-6.2043,-6.0333,-4.1692,-2.9927,5.9135,5.2163,16.4331,19.1328,15.3546,5.0029,
-9.5636,-19.7004,-7.1595,-9.0584,5.7371,-12.9022,1.3836,-0.88496,2.1842,6.8315,13.5189,19.913,12.0228,2.7745,
-5.6156,-21.4107,-3.8376,-9.479,4.9107,-18.8767,-4.0023,-3.7242,-6.6237,7.3857,2.5847,15.344,5.0347,2.1259,
-4.7965,-19.1619,-2.1614,-8.4281,-9.4839,-25.4566,-2.7976,-10.7313,0.040457,8.871,1.9474,10.0848,3.7689,0.070355,
-0.41156,-14.879,-0.34468,-3.3434,-7.107,-14.5295,-1.4251,-7.9185,6.5457,7.1332,5.9277,6.3465,8.1219,2.717,
1.0596,-10.1296,0.15817,-2.6606,0.55005,-2.0883,0.10685,-0.69472,1.8144,-0.043469,4.126,3.0734,8.1167,12.1952,
-5.2705,-6.1478,-1.7795,-2.9829,-5.7495,-2.9273,3.4749,-0.65304,-6.0072,-5.343,0.50401,3.8529,3.2914,11.9459,
-5.4366,0.96994,-5.5291,0.088141,-6.3688,3.9972,-4.4468,-3.024,-3.7186,-8.3969,-1.4544,4.1041,0.68378,4.4802,
4.29,6.9373,-2.5458,4.6626,-11.5303,14.6036,-10.6875,-1.6372,0.6019,-10.5447,-5.4645,-2.1677,-3.937,3.0061,
10.7811,7.9673,4.8378,6.311,-19.0332,13.245,-4.7436,4.2456,-4.7369,-11.3582,-7.0648,-4.4482,-9.9673,6.2002,
6.76,7.489,3.5834,2.0758,-14.517,10.0404,-3.9768,3.0267,-5.8987,-7.3021,-3.7487,1.1211,-4.5488,6.3103,
